,percent_0.05,percent_0.1,percent_0.15000000000000002,percent_0.2,percent_0.25,percent_0.3,percent_0.35000000000000003,percent_0.4,percent_0.45,percent_0.5,percent_0.55,percent_0.6000000000000001,percent_0.6500000000000001,percent_0.7000000000000001,percent_0.7500000000000001,percent_0.8,percent_0.8500000000000001,percent_0.9000000000000001,percent_0.9500000000000001,length,area,area_id,image_name,head_id,tail_id,head_x,head_y,tail_x,tail_y
0,13.569149596141228,38.69634189658547,66.09022804562335,89.95180679321845,102.51241567190323,112.74495219311515,120.2727725452147,124.72730156857901,125.19985906452627,114.7570952975318,124.58847419897955,123.804749974471,118.99162647601796,115.79027526976434,112.69297155469194,109.45318077880837,98.75262075036203,85.2902899951998,68.31050117004078,1791.6277759354684,164089,1,C_0G_G1_T1_110725rep1_20251006_153545_0.png,,,2185.0,845.0,836.0,2612.0
1,50.81510414428095,67.64451250117098,82.28971058294898,88.84658133877558,94.39686287601347,95.33090595385805,104.31682102543243,111.04139372513121,111.7711726896802,108.72794591546571,108.44521005563388,111.38671530743807,110.37529314626964,104.47740198070342,90.16366676239693,75.43007023527713,61.4266053297851,37.5362921609384,14.651942786493096,1610.2051942088829,126724,2,C_0G_G1_T1_110725rep1_20251006_153545_0.png,,,297.0,1408.0,1632.0,1195.0
2,59.38421966423185,76.7889483582068,90.67729775289678,96.73950492646833,102.37694061945096,102.63756182448687,104.89395696452914,111.28590859283308,109.29577163134552,104.59532655048177,107.3982920355281,108.94393040653102,103.92894383154794,96.41576289387623,86.31951821435219,71.49484102460687,60.89388017208586,38.194608710694965,13.86593929515998,1637.0012254892763,129302,3,C_0G_G1_T1_110725rep1_20251006_153626_2.png,,,1624.0,624.0,333.0,1129.0
3,60.142617598938465,80.14657259380606,93.727828684734,97.92462689566051,103.47603301871425,108.65624088540112,115.27215902476131,120.67066288548256,120.92339569224939,115.6508628266688,120.58276231137604,114.75282468428941,109.71191280378889,99.5752993493068,84.48527687324587,70.78193254975452,53.52909594650741,21.905055103932092,9.53488671859959,1606.3645737753168,133428,4,C_0G_G1_T1_110725rep1_20251006_153626_2.png,,,2770.0,2282.0,1408.0,2148.0
4,15.049463058256618,41.77158857647979,60.29301646846963,77.02677983802064,98.86184659975248,107.84086591971385,115.2431713486172,121.22044086886763,119.33823103635964,114.5028151964246,118.22422781499745,114.32808686568237,109.5298432580359,108.0940705723225,103.80162531313634,96.67562910279224,83.89864015557423,77.26587420611585,58.603172469300546,1526.4225817265853,127896,5,C_0G_G1_T1_110725rep1_20251006_153655_3.png,,,2245.0,2078.0,1145.0,1405.0
